subject_key,subject_name,concept,semantic_type,strategy_type,quality,latest_stock_trade_date,latest_leaderboard_trade_date,leaderboard_count,recent_event_count,confusion_subject_keys,generic_anchor_ratio,anchor_count,alias_generic_count,negative_terms_count,confusion_overlap_score,stock_pool_size,recent_heat_score,false_positive_risk,priority_score,generic_terms
9034770,医保基金预付,医保基金预付,医保资金管理政策,policy_driven,strong,2026-05-15,2026-04-24,37,0,"[""9017645"", ""9049134"", ""9031968""]",0.0,6,0,0,0.0625,37,0.0348,0.1156,22.81,[]
9032828,电子元器件,电子元器件,半导体器件分类与技术应用,industry_chain,medium,2026-05-15,2026-04-24,48,0,"[""9063703""]",0.0,7,0,0,0.0435,48,0.0451,0.1109,22.78,[]
9046036,中央汇金重仓股,中央汇金重仓股,国家金融资本管理,policy_driven,strong,2026-05-15,2026-04-24,30,0,"[""9032675"", ""9058119"", ""9041230"", ""9012443"", ""9016841"", ""9012323"", ""9017645"", ""9056088""]",0.2,4,0,6,0.1111,30,0.0282,0.1178,22.77,"[""中金公司""]"
9047321,旧城改造,旧城改造,城市更新与基础设施改善工程,policy_driven,strong,2026-05-15,2026-04-24,51,0,"[""9012584"", ""9012413""]",0.0,5,0,0,0.037,51,0.048,0.1093,22.76,[]
9023919,环保,环保,可持续发展模式,industry_chain,strong,2026-05-15,2026-04-24,137,0,"[""9065354"", ""9033292""]",0.1429,6,0,8,0.0455,137,0.1288,0.0757,22.76,"[""清洁生产""]"
9013314,C919大飞机,C919大飞机,技术突破与产业链,industry_chain,medium,2026-05-15,2026-04-24,39,0,"[""9011526"", ""9065824"", ""9058626"", ""9012396"", ""9048311"", ""9016274"", ""9064286"", ""9061860""]",0.0,6,0,0,0.0526,39,0.0367,0.1132,22.71,[]
9064972,石油衍生品期货,石油衍生品期货,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,25,0,"[""9013055"", ""9054145"", ""9012443"", ""9052280"", ""9013021"", ""9046844"", ""9022813"", ""9017526""]",0.0,5,0,0,0.0741,25,0.0235,0.1185,22.7,[]
9065105,近端次新,近端次新,股票分类与时间窗口,event_driven,strong,2026-05-15,2026-04-24,30,0,"[""9059201"", ""9058519"", ""9065824"", ""9062497"", ""9021093"", ""9046381"", ""9013944"", ""9065331""]",0.0,3,0,0,0.0625,32,0.0301,0.1156,22.69,[]
9064170,AI定价关键矿产,AI定价关键矿产,战略矿产定价与供应链重构,policy_driven,medium,2026-05-15,2026-04-24,43,0,"[""9035716"", ""9010367"", ""9045298""]",0.0,6,0,0,0.0455,43,0.0404,0.1114,22.69,[]
9017950,可控核聚变,可控核聚变,技术突破,industry_chain,strong,2026-05-15,2026-04-24,52,0,"[""9041790"", ""9017093"", ""9030744"", ""9062084""]",0.0,6,0,0,0.0312,52,0.0489,0.1078,22.69,[]
9042899,芬太尼,芬太尼,药品与物质滥用,event_driven,medium,2026-05-15,2026-04-24,15,0,"[""9048607""]",0.0,3,0,0,0.087,15,0.0141,0.1217,22.65,[]
9049134,创新药出海,创新药出海,政策法规与商业模式,policy_driven,strong,2026-05-15,2026-04-24,48,0,"[""9034770"", ""9017645""]",0.0,4,0,0,0.0345,48,0.0451,0.1086,22.64,[]
9054349,广州世界杯,广州世界杯,城市基础设施更新,event_driven,medium,2026-05-15,2026-04-24,26,0,"[""9046378"", ""9035559"", ""9011768"", ""9049868"", ""9022363"", ""9012747"", ""9011446"", ""9045456""]",0.0,5,0,0,0.0667,26,0.0245,0.1167,22.61,[]
9012065,军工,军工,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,123,0,"[""9043458"", ""9064086"", ""9051378"", ""9011768"", ""9036397"", ""9016356"", ""9064498"", ""9019349""]",0.1429,6,0,8,0.0556,123,0.1157,0.0782,22.58,"[""生产""]"
9014347,酒,酒,假冒伪劣产品,event_driven,strong,2026-05-15,2026-04-24,45,0,"[""9060591""]",0.0,5,0,0,0.0345,45,0.0423,0.1086,22.57,[]
9038700,应急救援,应急救援,应急物资与设备体系,industry_chain,strong,2026-05-15,2026-04-24,48,0,"[""9028491"", ""9025437"", ""9015002""]",0.0,7,0,0,0.0294,48,0.0451,0.1074,22.57,[]
9058626,空客（天津）,空客（天津）,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,20,0,"[""9011526"", ""9048311"", ""9016356"", ""9016274"", ""9017116"", ""9037499"", ""9013314"", ""9045298""]",0.0,5,0,0,0.0714,20,0.0188,0.1179,22.54,[]
9063531,首都都市圈,首都都市圈,区域协同发展规划,policy_driven,strong,2026-05-15,2026-04-24,29,0,"[""9060492"", ""9018638"", ""9012396"", ""9052280"", ""9019060"", ""9013718"", ""9030744"", ""9027969""]",0.0,5,0,0,0.0556,29,0.0273,0.1139,22.52,[]
9062084,科技赛道十大主线,科技赛道十大主线,技术突破与产业变革,industry_chain,medium,2026-05-15,2026-04-24,39,0,"[""9058922"", ""9064302"", ""9040224"", ""9014193"", ""9062497"", ""9063449"", ""9057999"", ""9041982""]",0.0,7,0,0,0.04,39,0.0367,0.11,22.52,[]
9015778,存储芯片,存储芯片,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,72,0,"[""9014001"", ""9065423"", ""9062339"", ""9025515"", ""9018472"", ""9064082"", ""9056319"", ""9041790""]",0.1818,9,0,8,0.0588,73,0.0687,0.0965,22.51,"[""DRAM制造"", ""NAND Flash制造""]"
9063691,太空光伏九大第一,太空光伏九大第一,技术路线与材料选择,industry_chain,medium,2026-05-15,2026-04-24,9,0,"[""9014072"", ""9059628"", ""9018348"", ""9064363"", ""9065303""]",0.0,7,0,0,0.0857,9,0.0085,0.1214,22.5,[]
9020790,短剧,短剧,文化娱乐产业政策与监管,policy_driven,strong,2026-05-15,2026-04-24,43,0,"[""9011456"", ""9062516""]",0.0,6,0,0,0.0323,43,0.0404,0.1081,22.5,[]
9064884,F5G,F5G,技术标准与网络架构,industry_chain,medium,2026-05-15,2026-04-24,41,0,"[""9056553"", ""9064110""]",0.0,5,0,0,0.0345,41,0.0386,0.1086,22.48,[]
9017354,种植业,种植业,政策法规与国际贸易合作,policy_driven,medium,2026-05-15,2026-04-24,27,0,"[""9048752"", ""9050084""]",0.0,6,0,0,0.0556,27,0.0254,0.1139,22.47,[]
9017440,减肥药,减肥药,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,41,0,"[""9065217"", ""9017645""]",0.0,7,0,0,0.0312,41,0.0386,0.1078,22.43,[]
9027590,电池,电池,技术类型与应用对比,industry_chain,strong,2026-05-15,2026-04-24,23,0,"[""9035101"", ""9048533"", ""9019349"", ""9014270"", ""9023110"", ""9015208"", ""9044138""]",0.0,7,0,0,0.0571,23,0.0216,0.1143,22.4,[]
9022813,PEEK轻量化材料,PEEK轻量化材料,高性能材料技术,industry_chain,strong,2026-05-15,2026-04-24,18,0,"[""9043063"", ""9055651"", ""9013055"", ""9041906"", ""9024980"", ""9034824"", ""9061860"", ""9055949""]",0.0,4,0,0,0.0645,18,0.0169,0.1161,22.39,[]
9043063,华为盘古大模型,华为盘古大模型,技术突破,industry_chain,medium,2026-05-15,2026-04-24,18,0,"[""9022813"", ""9065354"", ""9034544"", ""9033292"", ""9011768"", ""9041906"", ""9024980"", ""9052240""]",0.0,6,0,0,0.0645,18,0.0169,0.1161,22.39,[]
9062024,导航,导航,技术系统与组件,industry_chain,strong,2026-05-15,2026-04-24,37,0,"[""9055949"", ""9025720""]",0.0,6,0,0,0.0333,37,0.0348,0.1083,22.37,[]
9057592,机器人训练场,机器人训练场,技术基础设施,industry_chain,medium,2026-05-15,2026-04-24,27,0,"[""9059230"", ""9062339"", ""9026020"", ""9034811"", ""9056783"", ""9056319"", ""9054624"", ""9053147""]",0.0,6,0,0,0.0476,27,0.0254,0.1119,22.35,[]
9010074,造纸,造纸,产业链成本分析,industry_chain,medium,2026-05-15,2026-04-24,29,0,"[""9061633"", ""9063449"", ""9013055"", ""9012443"", ""9052280"", ""9013021"", ""9064972"", ""9012624""]",0.0,7,0,0,0.0435,29,0.0273,0.1109,22.34,[]
9061453,七腾机器人,七腾机器人,公司事件,event_driven,strong,2026-05-15,2026-04-24,10,0,"[""9018216"", ""9064086"", ""9063449"", ""9010317""]",0.0,4,0,0,0.0714,10,0.0094,0.1179,22.31,[]
9062517,AI4S,AI4S,技术突破,industry_chain,medium,2026-05-15,2026-04-24,12,0,"[""9022152"", ""9041842"", ""9062454"", ""9065423"", ""9042007"", ""9062419"", ""9035034"", ""9028660""]",0.0,5,0,0,0.0667,12,0.0113,0.1167,22.28,[]
9062419,广州商业航天,广州商业航天,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,13,0,"[""9035034"", ""9022152"", ""9062517"", ""9065481"", ""9018672""]",0.0,6,0,0,0.0645,13,0.0122,0.1161,22.27,[]
9053660,雅江水电三大核心,雅江水电三大核心,重大基础设施工程,industry_chain,medium,2026-05-15,2026-04-24,35,0,"[""9064286"", ""9053622""]",0.0,7,0,0,0.0294,35,0.0329,0.1074,22.27,[]
9049868,“苏超”联赛,“苏超”联赛,体育赛事改革,event_driven,strong,2026-05-15,2026-04-24,27,0,"[""9054349"", ""9036699""]",0.0,4,0,0,0.0417,27,0.0254,0.1104,22.26,[]
9062497,新剑传动IPO,新剑传动IPO,公司事件,event_driven,strong,2026-05-15,2026-04-24,13,0,"[""9059201"", ""9040224"", ""9058519"", ""9014193"", ""9065105"", ""9021093"", ""9063449"", ""9059704""]",0.0,3,0,0,0.0625,13,0.0122,0.1156,22.24,[]
9054145,MIM工艺,MIM工艺,制造工艺技术,industry_chain,strong,2026-05-15,2026-04-24,14,0,"[""9064972"", ""9050942"", ""9013055"", ""9022813"", ""9019060"", ""9017526"", ""9064513"", ""9040800""]",0.0,6,0,0,0.0606,14,0.0132,0.1152,22.24,[]
9062738,上海无人驾驶,上海无人驾驶,政策驱动型技术产业规划,policy_driven,medium,2026-05-15,2026-04-24,16,0,"[""9064411"", ""9020124"", ""9011970"", ""9018800"", ""9040246"", ""9030124"", ""9029645""]",0.0,3,0,0,0.0556,16,0.015,0.1139,22.21,[]
9059566,超超临界发电,超超临界发电,技术突破与产业链,industry_chain,strong,2026-05-15,2026-04-24,30,0,"[""9048311""]",0.0,6,0,0,0.0323,30,0.0282,0.1081,22.19,[]
9065110,摘帽,摘帽,公司事件,event_driven,strong,2026-04-13,2026-04-13,11,0,"[""9023579"", ""9020774""]",0.0,4,0,0,0.0455,21,0.0197,0.1114,22.18,[]
9055826,中昊芯英,中昊芯英,技术突破与产业链,industry_chain,medium,2026-05-15,2026-04-24,7,0,"[""9055378"", ""9062454"", ""9062339"", ""9010818"", ""9056319"", ""9056580"", ""9011277"", ""9040800""]",0.0,5,0,0,0.0645,7,0.0066,0.1161,22.13,[]
9024267,两轮车,两轮车,产品安全标准与市场趋势,industry_chain,strong,2026-05-15,2026-04-24,27,0,"[""9058643"", ""9035101""]",0.0,6,0,0,0.0333,27,0.0254,0.1083,22.13,[]
9064395,HALO重资产排行榜,HALO重资产排行榜,资产类别与投资概念,industry_chain,strong,2026-05-15,2026-04-24,20,0,"[""9059230"", ""9065824"", ""9065105"", ""9062339"", ""9026020"", ""9034811"", ""9064498"", ""9056783""]",0.0,7,0,0,0.0435,20,0.0188,0.1109,22.12,[]
9019566,华为智界,华为智界,汽车产品发布,event_driven,strong,2026-05-15,2026-04-24,23,0,"[""9020259"", ""9021988""]",0.0,4,0,0,0.0385,23,0.0216,0.1096,22.12,[]
9062206,马斯克四大产业,马斯克四大产业,跨领域技术协同与商业生态,industry_chain,strong,2026-05-15,2026-04-24,20,0,"[""9061242"", ""9039054"", ""9034539"", ""9062130"", ""9064166"", ""9023131"", ""9021988"", ""9060949""]",0.0,7,0,0,0.0417,20,0.0188,0.1104,22.09,[]
9059703,数字消费股,数字消费股,消费与数字技术融合题材,industry_chain,medium,2026-05-15,2026-04-24,13,0,"[""9042007""]",0.0,3,0,0,0.05,13,0.0122,0.1125,22.06,[]
9029238,创投,创投,资本运营与投资模式,policy_driven,strong,2026-05-15,2026-04-24,19,0,"[""9046660"", ""9052133"", ""9041230"", ""9012396"", ""9063080"", ""9033923"", ""9019807""]",0.0,5,0,0,0.04,19,0.0179,0.11,22.05,[]
9021819,预制菜,预制菜,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,21,0,"[""9044224""]",0.0,6,0,0,0.0333,21,0.0197,0.1083,21.99,[]
9053827,雅江水电最新互动,雅江水电最新互动,资本市场沟通机制,event_driven,strong,2026-05-15,2026-04-24,41,0,[],0.0,5,0,0,0.0,41,0.0386,0.1,21.96,[]
9062420,GEO引擎优化,GEO引擎优化,技术突破,industry_chain,medium,2026-05-15,2026-04-24,22,0,"[""9046870""]",0.0,7,0,0,0.0286,22,0.0207,0.1071,21.94,[]
9034195,可再生能源替代行动,可再生能源替代行动,政策驱动型能源转型行动,policy_driven,strong,2026-05-15,2026-04-24,40,0,[],0.0,5,0,0,0.0,40,0.0376,0.1,21.94,[]
9050084,精酿啤酒,精酿啤酒,产业标准与产品特性,industry_chain,strong,2026-05-15,2026-04-24,19,0,"[""9017354""]",0.0,7,0,0,0.0323,19,0.0179,0.1081,21.93,[]
9027969,雅江水电站,雅江水电站,重大基础设施项目,industry_chain,strong,2026-05-15,2026-04-24,100,0,"[""9016691"", ""9064386"", ""9032516"", ""9063531"", ""9052280"", ""9064956"", ""9015543"", ""9012508""]",0.1429,6,0,5,0.0476,100,0.094,0.0762,21.92,"[""机械设备制造""]"
9041230,中央汇金,中央汇金,国有金融资产管理,policy_driven,medium,2026-05-15,2026-04-24,14,0,"[""9046036"", ""9029238"", ""9012323""]",0.0,3,0,0,0.0385,14,0.0132,0.1096,21.91,[]
9051960,充电宝,充电宝,政策法规与行业技术标准,policy_driven,medium,2026-05-15,2026-04-24,16,0,"[""9044224""]",0.0,6,0,0,0.0357,16,0.015,0.1089,21.91,[]
9041936,上海智算中心,上海智算中心,公共服务平台建设与运营,industry_chain,medium,2026-05-15,2026-04-24,38,0,[],0.0,4,0,0,0.0,38,0.0357,0.1,21.89,[]
9044385,电缆,电缆,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,20,0,"[""9045298""]",0.0,7,0,0,0.0278,20,0.0188,0.1069,21.88,[]
9030559,突破性治疗品种名单,突破性治疗品种名单,药品审评政策,policy_driven,strong,2026-05-15,2026-04-24,15,0,"[""9025631"", ""9058770""]",0.0,4,0,0,0.0323,15,0.0141,0.1081,21.84,[]
9059385,MSCI指数新增,MSCI指数新增,全球投资基准与工具,event_driven,strong,2026-04-13,2026-04-13,17,0,[],0.0,5,0,0,0.0,34,0.032,0.1,21.8,[]
9053355,生成式物理AI,生成式物理AI,技术突破,industry_chain,medium,2026-05-15,2026-04-24,13,0,"[""9041790"", ""9057838""]",0.0,5,0,0,0.0323,13,0.0122,0.1081,21.79,[]
9058643,金属空气电池,金属空气电池,技术突破与产业链,industry_chain,strong,2026-05-15,2026-04-24,11,0,"[""9024267"", ""9035101""]",0.0,6,0,0,0.0333,11,0.0103,0.1083,21.76,[]
9061851,商业航天8大IPO,商业航天8大IPO,政策法规与产业标准,policy_driven,medium,2026-05-15,2026-04-24,32,0,[],0.0,5,0,0,0.0,32,0.0301,0.1,21.75,[]
9065597,张雪机车,张雪机车,公司事件,event_driven,strong,2026-05-15,2026-04-24,32,0,[],0.0,3,0,0,0.0,32,0.0301,0.1,21.75,[]
9051906,视涯科技IPO,视涯科技IPO,技术突破与产业链布局,industry_chain,strong,2026-04-14,2026-04-14,15,0,"[""9054061"", ""9040603"", ""9038540"", ""9022942"", ""9049987"", ""9038627""]",0.2,4,0,8,0.0417,30,0.0282,0.1004,21.73,"[""12英寸晶圆硅基OLED生产线""]"
9061753,中国星链三大巨头,中国星链三大巨头,卫星互联网产业链,industry_chain,medium,2026-05-15,2026-04-24,31,0,[],0.0,4,0,0,0.0,31,0.0292,0.1,21.73,[]
9058516,流感,流感,传染病与公共卫生,event_driven,strong,2026-05-15,2026-04-24,30,0,[],0.0,5,0,0,0.0,30,0.0282,0.1,21.71,[]
9056816,傅利叶机器人,傅利叶机器人,公司技术布局与产品生态,industry_chain,strong,2026-05-15,2026-04-24,9,0,"[""9034824""]",0.0,7,0,0,0.0312,9,0.0085,0.1078,21.68,[]
9019807,卫星互联网,卫星互联网,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,158,0,"[""9064166"", ""9012396"", ""9063080"", ""9029238"", ""9011480"", ""9060949""]",0.0833,11,0,5,0.0476,158,0.1486,0.0494,21.68,"[""卫星制造""]"
9038264,热泵,热泵,技术原理与应用,industry_chain,strong,2026-05-15,2026-04-24,9,0,"[""9011817""]",0.0,5,0,0,0.0294,9,0.0085,0.1074,21.66,[]
9049585,氯虫苯甲酰胺,氯虫苯甲酰胺,农药产业链,industry_chain,strong,2026-05-15,2026-04-24,22,0,[],0.0,6,0,0,0.0,22,0.0207,0.1,21.52,[]
9027463,维生素,维生素,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,19,0,[],0.0,7,0,0,0.0,19,0.0179,0.1,21.45,[]
9062032,太空机器人,太空机器人,技术突破,industry_chain,strong,2026-05-15,2026-04-24,19,0,[],0.0,5,0,0,0.0,19,0.0179,0.1,21.45,[]
9025298,裸眼3D,裸眼3D,技术突破,industry_chain,medium,2026-05-15,2026-04-24,18,0,[],0.0,5,0,0,0.0,18,0.0169,0.1,21.42,[]
9065525,两大兵工集团重组,两大兵工集团重组,公司重组与资产整合,event_driven,strong,2026-05-15,2026-04-24,18,0,[],0.0,5,0,0,0.0,18,0.0169,0.1,21.42,[]
9016841,证券,证券,金融行业数字化升级,industry_chain,strong,2026-05-15,2026-04-24,56,0,"[""69"", ""9046036"", ""9032675""]",0.1429,6,0,1,0.0833,56,0.0527,0.0851,21.42,"[""证券公司""]"
9059832,荒野求生,荒野求生,文化娱乐事件,event_driven,medium,2026-05-15,2026-04-24,15,0,[],0.0,3,0,0,0.0,15,0.0141,0.1,21.35,[]
9063261,元宝派（AI社交）,元宝派（AI社交）,社交平台AI应用,event_driven,medium,2026-05-15,2026-04-24,13,0,[],0.0,5,0,0,0.0,13,0.0122,0.1,21.31,[]
9031434,卡牌,卡牌,消费娱乐产品,event_driven,medium,2026-05-15,2026-04-24,12,0,[],0.0,5,0,0,0.0,12,0.0113,0.1,21.28,[]
9061577,台湾馆长,台湾馆长,网红/健身教练个人背景,event_driven,medium,2026-05-15,2026-04-24,11,0,[],0.0,5,0,0,0.0,11,0.0103,0.1,21.26,[]
9059140,芳香胺新工艺,芳香胺新工艺,技术突破,industry_chain,strong,2026-05-15,2026-04-24,9,0,[],0.0,6,0,0,0.0,9,0.0085,0.1,21.21,[]
9064286,燃气轮机,燃气轮机,产业链/技术路线,industry_chain,strong,2026-05-15,2026-04-24,25,0,"[""9039041"", ""9034426"", ""9043683"", ""9013314"", ""9054992"", ""9045298"", ""9053660"", ""9014206""]",0.1667,5,0,8,0.0625,25,0.0235,0.0906,21.02,"[""中游整机制造""]"
9064166,SpaceX,SpaceX,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,25,0,"[""9060949"", ""9061242"", ""9019807"", ""9063080"", ""9059490"", ""9060827"", ""9011480"", ""9062206""]",0.1667,5,0,8,0.0606,25,0.0235,0.0902,21.0,"[""卫星制造""]"
9012508,汽车整车,汽车整车,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,34,0,"[""9032516"", ""9016691"", ""9010270"", ""9020124"", ""9043683"", ""9013021"", ""9064956"", ""9027969""]",0.1429,6,0,8,0.0714,34,0.032,0.0822,20.73,"[""零部件制造""]"
9016356,化肥,化肥,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,33,0,"[""9045606"", ""9034544"", ""9064422"", ""9058626"", ""1"", ""9036397"", ""9064498"", ""9019349""]",0.1429,6,0,8,0.0645,33,0.031,0.0804,20.6,"[""基础肥生产""]"
9027744,国内机器人,国内机器人,技术突破与产业链布局,industry_chain,strong,2026-05-15,2026-04-24,197,0,"[""9034824"", ""9043287"", ""9025515"", ""9044844"", ""9056580"", ""9035185"", ""9055220"", ""9053030""]",0.0,7,0,8,0.0625,196,0.1843,0.0156,20.54,[]
9031423,糖,糖,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,15,0,"[""9058119"", ""9058519"", ""9016453"", ""9010473"", ""9048435"", ""9044821""]",0.1429,6,0,8,0.0769,15,0.0141,0.0835,20.36,"[""糖的生产""]"
9059391,重庆,重庆,区域发展战略与产业升级,policy_driven,strong,2026-05-15,2026-04-24,9,0,"[""9024042"", ""9027624"", ""9027140"", ""9014383"", ""9011782"", ""9058770""]",0.1667,5,0,1,0.04,9,0.0085,0.085,20.31,"[""长江上游经济中心""]"
9061576,ISO3级洁净室,ISO3级洁净室,技术标准与应用场景,industry_chain,strong,2026-05-15,2026-04-24,14,0,"[""9064983""]",0.1667,5,0,8,0.0294,14,0.0132,0.0824,20.27,"[""半导体制造""]"
9062130,2026科技春晚,2026科技春晚,文化娱乐事件,event_driven,strong,2026-04-22,2026-04-22,102,0,"[""9062206"", ""9035171"", ""9030409""]",0.0,4,0,3,0.0333,203,0.1909,0.0083,20.27,[]
9015002,出版商,出版商,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,27,0,"[""9022312"", ""9010818"", ""9049788"", ""9013587"", ""9038700""]",0.1429,6,0,4,0.04,27,0.0254,0.0743,20.09,"[""综合出版集团公司""]"
9043698,深海经济,深海经济,技术突破与产业链,industry_chain,medium,2026-05-15,2026-04-24,83,0,"[""9044395"", ""9034188"", ""9011446"", ""9015543"", ""9030744"", ""9014573"", ""9058770"", ""9044138""]",0.0833,11,0,3,0.0556,83,0.0781,0.0514,20.04,"[""装备制造""]"
9045298,电梯,电梯,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,12,0,"[""9039041"", ""9060492"", ""9035716"", ""9014193"", ""9058626"", ""9018638"", ""9064170"", ""9048607""]",0.1429,6,0,8,0.0588,12,0.0113,0.079,20.02,"[""整机制造与装配""]"
9059490,太空算力,太空算力,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,13,0,"[""9041842"", ""9064166""]",0.1429,6,0,4,0.05,13,0.0122,0.0768,19.91,"[""卫星制造与集成""]"
9048711,沪深300基金低配,沪深300基金低配,行业监管与运营优化,policy_driven,medium,2026-05-15,2026-04-24,15,0,[],0.1667,5,0,6,0.0,15,0.0141,0.075,19.85,"[""基金公司""]"
9064513,氦气,氦气,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,12,0,"[""9034544"", ""9057999"", ""9016356"", ""9064498"", ""9019060"", ""9054145"", ""9050942"", ""9047087""]",0.1429,6,0,3,0.0385,17,0.016,0.0739,19.83,"[""半导体制造""]"
9013416,电力运营,电力运营,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,129,0,"[""9044138"", ""9065824"", ""9064956"", ""9065105"", ""140"", ""9046381"", ""9017093"", ""9060591""]",0.0,7,0,7,0.1176,129,0.1213,0.0294,19.8,[]
9059128,燧原科技IPO,燧原科技IPO,公司技术与产业布局,industry_chain,strong,2026-05-15,2026-04-24,10,0,"[""9059201"", ""9057858"", ""9034134"", ""9063011""]",0.1429,6,0,8,0.0435,10,0.0094,0.0752,19.75,"[""国产AI芯片设计公司""]"
9017038,医美,医美,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,30,0,[],0.1429,6,0,4,0.0,30,0.0282,0.0643,19.56,"[""上游药械商""]"
1,医药医疗,医药医疗,公共卫生与医疗技术,event_driven,strong,2026-05-15,2026-04-24,121,0,"[""9064422"", ""9053720"", ""9017526"", ""9034920"", ""9021093"", ""9016356"", ""9045606""]",0.0,4,0,4,0.0952,121,0.1138,0.0238,19.27,[]
9011817,家用电器,家用电器,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,62,0,"[""9024955"", ""9011970"", ""9038264"", ""9035034"", ""9015387"", ""9011981"", ""9010286"", ""9065303""]",0.0,7,0,5,0.1724,62,0.0583,0.0431,19.04,[]
9055651,华为九大核心股,华为九大核心股,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,9,0,"[""9033434"", ""9022813"", ""9013055"", ""9024980"", ""9064972"", ""9058017"", ""9043063"", ""9040800""]",0.0,7,0,3,0.2333,9,0.0085,0.0583,18.71,[]
9058017,关键软件,关键软件,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,54,0,"[""9014648"", ""9014715"", ""9058064"", ""9024980"", ""9024589"", ""9052280"", ""9022813"", ""9043063""]",0.0,6,0,6,0.1613,54,0.0508,0.0403,18.69,[]
9035171,AI大娱乐,AI大娱乐,技术应用与产业链,industry_chain,strong,2026-05-15,2026-04-24,77,2,"[""9062130"", ""9040603"", ""9062731"", ""9023110"", ""9030409""]",0.0,7,0,5,0.0333,77,0.1191,0.0083,18.48,[]
9035538,灵巧手,灵巧手,技术突破与应用,industry_chain,strong,2026-05-15,2026-04-24,26,0,"[""9026661"", ""9043287"", ""9014636"", ""9040224"", ""9039983"", ""9014193"", ""9062497"", ""9063449""]",0.0,4,0,8,0.1724,26,0.0245,0.0431,18.2,[]
9064956,欧洲能源短缺,欧洲能源短缺,能源转型与产业链发展,industry_chain,strong,2026-05-15,2026-04-24,55,0,"[""9065824"", ""9013416"", ""9016691"", ""9058519"", ""9013055"", ""9032516"", ""140"", ""9046381""]",0.0,5,0,5,0.125,55,0.0517,0.0312,18.17,[]
9014206,无人驾驶硬件,无人驾驶硬件,技术产业链,industry_chain,strong,2026-05-15,2026-04-24,108,0,"[""9026515"", ""9064286"", ""9014198"", ""9064078"", ""9040800"", ""9025720"", ""9060827"", ""9045298""]",0.0,7,0,8,0.0333,108,0.1016,0.0083,18.04,[]
9013933,共封装光学CPO,共封装光学CPO,产业链/供应链,industry_chain,strong,2026-05-15,2026-04-24,68,0,"[""9065256"", ""9062339"", ""9041790"", ""9056553"", ""9055600"", ""9021399"", ""9064103""]",0.0,7,0,6,0.087,70,0.0658,0.0217,17.95,[]
9058762,英伟达M9材料,英伟达M9材料,产业链/供应链,industry_chain,medium,2026-05-15,2026-04-24,36,0,"[""9064082"", ""9064983"", ""9018144"", ""9063703"", ""9062454"", ""9062339"", ""9057858"", ""9056319""]",0.0,6,0,4,0.1379,36,0.0339,0.0345,17.92,[]
9025631,创新药,创新药,技术突破与产业链,industry_chain,strong,2026-05-15,2026-04-24,103,0,"[""9062699"", ""9030559"", ""9058770""]",0.0,6,0,3,0.0333,103,0.0969,0.0083,17.92,[]
9011398,半导体设备,,,,strong,2026-05-15,2026-04-24,44,0,"[""9013944"", ""9030155"", ""9060250"", ""9018472"", ""9033890"", ""9018411""]",0.0,7,0,8,0.125,44,0.0414,0.0312,17.91,[]
9013587,传媒,传媒,产业链/价值链,industry_chain,strong,2026-05-15,2026-04-24,96,0,"[""9035559"", ""9058519"", ""9022363"", ""9063886"", ""9036699"", ""9022889"", ""9015002"", ""9011554""]",0.0,7,0,1,0.0417,96,0.0903,0.0104,17.88,[]
79,农业,农业,基础产业与数字化转型,industry_chain,strong,2026-05-15,2026-04-24,82,0,"[""9023265"", ""9017774"", ""9065331"", ""9065217"", ""9027531""]",0.0,6,0,3,0.0588,82,0.0771,0.0147,17.81,[]
9040419,AI医疗,AI医疗,技术应用与产业发展,industry_chain,medium,2026-05-15,2026-04-24,50,0,"[""9040603"", ""9022152"", ""9062454"", ""9057999"", ""9020124"", ""9055220"", ""9027131"", ""9021988""]",0.0,7,0,8,0.1034,50,0.047,0.0259,17.73,[]
9065632,重组概念,重组概念,公司资本运作事件,event_driven,medium,2026-05-15,2026-04-24,67,0,"[""9047772"", ""9021093""]",0.0,5,0,4,0.0476,84,0.079,0.0119,17.69,[]
